PeriodEnd,PeriodStart,Period,AirTemp,GtiFixedTilt,PanelTemp,PanelOutput
2020-01-21T14:10:00Z,2020-01-21T14:00:00Z,PT10M,-4.9,311,4.81875,0.25045625
2020-01-21T14:20:00Z,2020-01-21T14:10:00Z,PT10M,-4.6,288,4.4,0.2262
2020-01-21T14:30:00Z,2020-01-21T14:20:00Z,PT10M,-4.3,255,3.66875,0.19100625
2020-01-21T14:40:00Z,2020-01-21T14:30:00Z,PT10M,-4,224,3,0.158
2020-01-21T14:50:00Z,2020-01-21T14:40:00Z,PT10M,-3.7,161,1.33125,0.08999375
2020-01-21T15:00:00Z,2020-01-21T14:50:00Z,PT10M,-3.4,141,1.00625,0.06901875
2020-01-21T15:10:00Z,2020-01-21T15:00:00Z,PT10M,-3.2,174,2.2375,0.1057125
2020-01-21T15:20:00Z,2020-01-21T15:10:00Z,PT10M,-3.1,394,9.2125,0.3466375
2020-01-21T15:30:00Z,2020-01-21T15:20:00Z,PT10M,-3,656,17.5,0.6335
2020-01-21T15:40:00Z,2020-01-21T15:30:00Z,PT10M,-3,744,20.25,0.72975
2020-01-21T15:50:00Z,2020-01-21T15:40:00Z,PT10M,-2.9,670,18.0375,0.6491125
2020-01-21T16:00:00Z,2020-01-21T15:50:00Z,PT10M,-2.8,628,16.825,0.603475
2020-01-21T16:10:00Z,2020-01-21T16:00:00Z,PT10M,-2.7,629,16.95625,0.60486875
2020-01-21T16:20:00Z,2020-01-21T16:10:00Z,PT10M,-2.5,613,16.65625,0.58796875
2020-01-21T16:30:00Z,2020-01-21T16:20:00Z,PT10M,-2.3,601,16.48125,0.57544375
2020-01-21T16:40:00Z,2020-01-21T16:30:00Z,PT10M,-2.1,594,16.4625,0.5683875
2020-01-21T16:50:00Z,2020-01-21T16:40:00Z,PT10M,-1.9,577,16.13125,0.55039375
2020-01-21T17:00:00Z,2020-01-21T16:50:00Z,PT10M,-1.7,571,16.14375,0.54443125
2020-01-21T17:10:00Z,2020-01-21T17:00:00Z,PT10M,-1.6,558,15.8375,0.5305125
2020-01-21T17:20:00Z,2020-01-21T17:10:00Z,PT10M,-1.5,527,14.96875,0.49690625
2020-01-21T17:30:00Z,2020-01-21T17:20:00Z,PT10M,-1.4,621,18.00625,0.60001875
2020-01-21T17:40:00Z,2020-01-21T17:30:00Z,PT10M,-1.2,825,24.58125,0.82374375
2020-01-21T17:50:00Z,2020-01-21T17:40:00Z,PT10M,-1.2,731,21.64375,0.72093125
2020-01-21T18:00:00Z,2020-01-21T17:50:00Z,PT10M,-1,908,27.375,0.915125
2020-01-21T18:10:00Z,2020-01-21T18:00:00Z,PT10M,-1,983,29.71875,0.99715625
2020-01-21T18:20:00Z,2020-01-21T18:10:00Z,PT10M,-0.8,1001,30.48125,1.01744375
2020-01-21T18:30:00Z,2020-01-21T18:20:00Z,PT10M,-0.8,997,30.35625,1.01306875
2020-01-21T18:40:00Z,2020-01-21T18:30:00Z,PT10M,-0.6,991,30.36875,1.00710625
2020-01-21T18:50:00Z,2020-01-21T18:40:00Z,PT10M,-0.6,982,30.0875,0.9972625
2020-01-21T19:00:00Z,2020-01-21T18:50:00Z,PT10M,-0.4,970,29.9125,0.9847375
2020-01-21T19:10:00Z,2020-01-21T19:00:00Z,PT10M,-0.3,956,29.575,0.969725
2020-01-21T19:20:00Z,2020-01-21T19:10:00Z,PT10M,-0.2,939,29.14375,0.95143125
2020-01-21T19:30:00Z,2020-01-21T19:20:00Z,PT10M,-0.1,921,28.68125,0.93204375
2020-01-21T19:40:00Z,2020-01-21T19:30:00Z,PT10M,0.1,899,28.19375,0.90858125
2020-01-21T19:50:00Z,2020-01-21T19:40:00Z,PT10M,0.2,876,27.575,0.883725
2020-01-21T20:00:00Z,2020-01-21T19:50:00Z,PT10M,0.3,851,26.89375,0.85668125
2020-01-21T20:10:00Z,2020-01-21T20:00:00Z,PT10M,0.5,823,26.21875,0.82665625
2020-01-21T20:20:00Z,2020-01-21T20:10:00Z,PT10M,0.6,793,25.38125,0.79414375
2020-01-21T20:30:00Z,2020-01-21T20:20:00Z,PT10M,0.7,762,24.5125,0.7605375
2020-01-21T20:40:00Z,2020-01-21T20:30:00Z,PT10M,0.8,728,23.55,0.72365
2020-01-21T20:50:00Z,2020-01-21T20:40:00Z,PT10M,0.9,692,22.525,0.684575
2020-01-21T21:00:00Z,2020-01-21T20:50:00Z,PT10M,1,654,21.4375,0.6433125
2020-01-21T21:10:00Z,2020-01-21T21:00:00Z,PT10M,1,614,20.1875,0.5995625
2020-01-21T21:20:00Z,2020-01-21T21:10:00Z,PT10M,0.9,572,18.775,0.553325
2020-01-21T21:30:00Z,2020-01-21T21:20:00Z,PT10M,0.7,529,17.23125,0.50569375
2020-01-21T21:40:00Z,2020-01-21T21:30:00Z,PT10M,0.6,484,15.725,0.456175
2020-01-21T21:50:00Z,2020-01-21T21:40:00Z,PT10M,0.4,437,14.05625,0.40416875
2020-01-21T22:00:00Z,2020-01-21T21:50:00Z,PT10M,0.3,389,12.45625,0.35136875
2020-01-21T22:10:00Z,2020-01-21T22:00:00Z,PT10M,0.1,339,10.69375,0.29608125
2020-01-21T22:20:00Z,2020-01-21T22:10:00Z,PT10M,-0.1,287,8.86875,0.23860625
2020-01-21T22:30:00Z,2020-01-21T22:20:00Z,PT10M,-0.3,233,6.98125,0.17894375
2020-01-21T22:40:00Z,2020-01-21T22:30:00Z,PT10M,-0.5,153,4.28125,0.09084375
2020-01-21T22:50:00Z,2020-01-21T22:40:00Z,PT10M,-0.7,65,1.33125,0
2020-01-21T23:00:00Z,2020-01-21T22:50:00Z,PT10M,-0.9,9,-0.61875,0
2020-01-21T23:10:00Z,2020-01-21T23:00:00Z,PT10M,-1,0,-1,0
2020-01-21T23:20:00Z,2020-01-21T23:10:00Z,PT10M,-1,0,-1,0
2020-01-21T23:30:00Z,2020-01-21T23:20:00Z,PT10M,-1,0,-1,0
2020-01-21T23:40:00Z,2020-01-21T23:30:00Z,PT10M,-0.9,0,-0.9,0
2020-01-21T23:50:00Z,2020-01-21T23:40:00Z,PT10M,-0.9,0,-0.9,0
2020-01-22T00:00:00Z,2020-01-21T23:50:00Z,PT10M,-0.9,0,-0.9,0
2020-01-22T00:10:00Z,2020-01-22T00:00:00Z,PT10M,-1,0,-1,0
2020-01-22T00:20:00Z,2020-01-22T00:10:00Z,PT10M,-1.1,0,-1.1,0
2020-01-22T00:30:00Z,2020-01-22T00:20:00Z,PT10M,-1.2,0,-1.2,0
2020-01-22T00:40:00Z,2020-01-22T00:30:00Z,PT10M,-1.4,0,-1.4,0
2020-01-22T00:50:00Z,2020-01-22T00:40:00Z,PT10M,-1.5,0,-1.5,0
2020-01-22T01:00:00Z,2020-01-22T00:50:00Z,PT10M,-1.6,0,-1.6,0
2020-01-22T01:10:00Z,2020-01-22T01:00:00Z,PT10M,-1.8,0,-1.8,0
2020-01-22T01:20:00Z,2020-01-22T01:10:00Z,PT10M,-1.8,0,-1.8,0
2020-01-22T01:30:00Z,2020-01-22T01:20:00Z,PT10M,-2,0,-2,0
2020-01-22T01:40:00Z,2020-01-22T01:30:00Z,PT10M,-2.1,0,-2.1,0
2020-01-22T01:50:00Z,2020-01-22T01:40:00Z,PT10M,-2.2,0,-2.2,0
2020-01-22T02:00:00Z,2020-01-22T01:50:00Z,PT10M,-2.2,0,-2.2,0
2020-01-22T02:10:00Z,2020-01-22T02:00:00Z,PT10M,-2.4,0,-2.4,0
2020-01-22T02:20:00Z,2020-01-22T02:10:00Z,PT10M,-2.6,0,-2.6,0
2020-01-22T02:30:00Z,2020-01-22T02:20:00Z,PT10M,-2.8,0,-2.8,0
2020-01-22T02:40:00Z,2020-01-22T02:30:00Z,PT10M,-3,0,-3,0
2020-01-22T02:50:00Z,2020-01-22T02:40:00Z,PT10M,-3.2,0,-3.2,0
2020-01-22T03:00:00Z,2020-01-22T02:50:00Z,PT10M,-3.4,0,-3.4,0
2020-01-22T03:10:00Z,2020-01-22T03:00:00Z,PT10M,-3.6,0,-3.6,0
2020-01-22T03:20:00Z,2020-01-22T03:10:00Z,PT10M,-3.8,0,-3.8,0
2020-01-22T03:30:00Z,2020-01-22T03:20:00Z,PT10M,-4,0,-4,0
2020-01-22T03:40:00Z,2020-01-22T03:30:00Z,PT10M,-4.1,0,-4.1,0
2020-01-22T03:50:00Z,2020-01-22T03:40:00Z,PT10M,-4.3,0,-4.3,0
2020-01-22T04:00:00Z,2020-01-22T03:50:00Z,PT10M,-4.5,0,-4.5,0
2020-01-22T04:10:00Z,2020-01-22T04:00:00Z,PT10M,-4.6,0,-4.6,0
2020-01-22T04:20:00Z,2020-01-22T04:10:00Z,PT10M,-4.6,0,-4.6,0
2020-01-22T04:30:00Z,2020-01-22T04:20:00Z,PT10M,-4.7,0,-4.7,0
2020-01-22T04:40:00Z,2020-01-22T04:30:00Z,PT10M,-4.7,0,-4.7,0
2020-01-22T04:50:00Z,2020-01-22T04:40:00Z,PT10M,-4.8,0,-4.8,0
2020-01-22T05:00:00Z,2020-01-22T04:50:00Z,PT10M,-4.8,0,-4.8,0
2020-01-22T05:10:00Z,2020-01-22T05:00:00Z,PT10M,-4.8,0,-4.8,0
2020-01-22T05:20:00Z,2020-01-22T05:10:00Z,PT10M,-4.8,0,-4.8,0
2020-01-22T05:30:00Z,2020-01-22T05:20:00Z,PT10M,-4.8,0,-4.8,0
2020-01-22T05:40:00Z,2020-01-22T05:30:00Z,PT10M,-4.8,0,-4.8,0
2020-01-22T05:50:00Z,2020-01-22T05:40:00Z,PT10M,-4.8,0,-4.8,0
2020-01-22T06:00:00Z,2020-01-22T05:50:00Z,PT10M,-4.8,0,-4.8,0
2020-01-22T06:10:00Z,2020-01-22T06:00:00Z,PT10M,-4.7,0,-4.7,0
2020-01-22T06:20:00Z,2020-01-22T06:10:00Z,PT10M,-4.6,0,-4.6,0
2020-01-22T06:30:00Z,2020-01-22T06:20:00Z,PT10M,-4.5,0,-4.5,0
2020-01-22T06:40:00Z,2020-01-22T06:30:00Z,PT10M,-4.4,0,-4.4,0
2020-01-22T06:50:00Z,2020-01-22T06:40:00Z,PT10M,-4.3,0,-4.3,0
2020-01-22T07:00:00Z,2020-01-22T06:50:00Z,PT10M,-4.2,0,-4.2,0
2020-01-22T07:10:00Z,2020-01-22T07:00:00Z,PT10M,-4.2,0,-4.2,0
2020-01-22T07:20:00Z,2020-01-22T07:10:00Z,PT10M,-4.4,0,-4.4,0
2020-01-22T07:30:00Z,2020-01-22T07:20:00Z,PT10M,-4.5,0,-4.5,0
2020-01-22T07:40:00Z,2020-01-22T07:30:00Z,PT10M,-4.7,0,-4.7,0
2020-01-22T07:50:00Z,2020-01-22T07:40:00Z,PT10M,-4.9,0,-4.9,0
2020-01-22T08:00:00Z,2020-01-22T07:50:00Z,PT10M,-5,0,-5,0
2020-01-22T08:10:00Z,2020-01-22T08:00:00Z,PT10M,-5.1,0,-5.1,0
2020-01-22T08:20:00Z,2020-01-22T08:10:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T08:30:00Z,2020-01-22T08:20:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T08:40:00Z,2020-01-22T08:30:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T08:50:00Z,2020-01-22T08:40:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T09:00:00Z,2020-01-22T08:50:00Z,PT10M,-5.3,0,-5.3,0
2020-01-22T09:10:00Z,2020-01-22T09:00:00Z,PT10M,-5.3,0,-5.3,0
2020-01-22T09:20:00Z,2020-01-22T09:10:00Z,PT10M,-5.3,0,-5.3,0
2020-01-22T09:30:00Z,2020-01-22T09:20:00Z,PT10M,-5.3,0,-5.3,0
2020-01-22T09:40:00Z,2020-01-22T09:30:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T09:50:00Z,2020-01-22T09:40:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T10:00:00Z,2020-01-22T09:50:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T10:10:00Z,2020-01-22T10:00:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T10:20:00Z,2020-01-22T10:10:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T10:30:00Z,2020-01-22T10:20:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T10:40:00Z,2020-01-22T10:30:00Z,PT10M,-5.1,0,-5.1,0
2020-01-22T10:50:00Z,2020-01-22T10:40:00Z,PT10M,-5.1,0,-5.1,0
2020-01-22T11:00:00Z,2020-01-22T10:50:00Z,PT10M,-5.1,0,-5.1,0
2020-01-22T11:10:00Z,2020-01-22T11:00:00Z,PT10M,-5.1,0,-5.1,0
2020-01-22T11:20:00Z,2020-01-22T11:10:00Z,PT10M,-5.1,0,-5.1,0
2020-01-22T11:30:00Z,2020-01-22T11:20:00Z,PT10M,-5.1,0,-5.1,0
2020-01-22T11:40:00Z,2020-01-22T11:30:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T11:50:00Z,2020-01-22T11:40:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T12:00:00Z,2020-01-22T11:50:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T12:10:00Z,2020-01-22T12:00:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T12:20:00Z,2020-01-22T12:10:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T12:30:00Z,2020-01-22T12:20:00Z,PT10M,-5.2,0,-5.2,0
2020-01-22T12:40:00Z,2020-01-22T12:30:00Z,PT10M,-5.1,0,-5.1,0
2020-01-22T12:50:00Z,2020-01-22T12:40:00Z,PT10M,-5.1,0,-5.1,0
2020-01-22T13:00:00Z,2020-01-22T12:50:00Z,PT10M,-5.1,0,-5.1,0
2020-01-22T13:10:00Z,2020-01-22T13:00:00Z,PT10M,-5,3,-4.90625,0
2020-01-22T13:20:00Z,2020-01-22T13:10:00Z,PT10M,-4.9,19,-4.30625,0
2020-01-22T13:30:00Z,2020-01-22T13:20:00Z,PT10M,-4.8,48,-3.3,0
2020-01-22T13:40:00Z,2020-01-22T13:30:00Z,PT10M,-4.7,43,-3.35625,0
2020-01-22T13:50:00Z,2020-01-22T13:40:00Z,PT10M,-4.6,45,-3.19375,0
2020-01-22T14:00:00Z,2020-01-22T13:50:00Z,PT10M,-4.5,54,-2.8125,0
2020-01-22T14:10:00Z,2020-01-22T14:00:00Z,PT10M,-4.2,68,-2.075,0
2020-01-22T14:20:00Z,2020-01-22T14:10:00Z,PT10M,-3.7,91,-0.85625,0.01343125
2020-01-22T14:30:00Z,2020-01-22T14:20:00Z,PT10M,-3.2,122,0.6125,0.0488375
2020-01-22T14:40:00Z,2020-01-22T14:30:00Z,PT10M,-2.8,161,2.23125,0.09269375
2020-01-22T14:50:00Z,2020-01-22T14:40:00Z,PT10M,-2.3,169,2.98125,0.10294375
2020-01-22T15:00:00Z,2020-01-22T14:50:00Z,PT10M,-1.8,178,3.7625,0.1142875
2020-01-22T15:10:00Z,2020-01-22T15:00:00Z,PT10M,-1.5,180,4.125,0.117375
2020-01-22T15:20:00Z,2020-01-22T15:10:00Z,PT10M,-1.3,190,4.6375,0.1289125
2020-01-22T15:30:00Z,2020-01-22T15:20:00Z,PT10M,-1.1,209,5.43125,0.15029375
2020-01-22T15:40:00Z,2020-01-22T15:30:00Z,PT10M,-0.9,225,6.13125,0.16839375
2020-01-22T15:50:00Z,2020-01-22T15:40:00Z,PT10M,-0.7,280,8.05,0.22915
2020-01-22T16:00:00Z,2020-01-22T15:50:00Z,PT10M,-0.5,486,14.6875,0.4550625
2020-01-22T16:10:00Z,2020-01-22T16:00:00Z,PT10M,-0.2,601,18.58125,0.58174375
2020-01-22T16:20:00Z,2020-01-22T16:10:00Z,PT10M,0.2,367,11.66875,0.32700625
2020-01-22T16:30:00Z,2020-01-22T16:20:00Z,PT10M,0.6,258,8.6625,0.2089875
2020-01-22T16:40:00Z,2020-01-22T16:30:00Z,PT10M,1.1,249,8.88125,0.20064375
2020-01-22T16:50:00Z,2020-01-22T16:40:00Z,PT10M,1.5,266,9.8125,0.2204375
2020-01-22T17:00:00Z,2020-01-22T16:50:00Z,PT10M,1.9,284,10.775,0.241325
2020-01-22T17:10:00Z,2020-01-22T17:00:00Z,PT10M,2.2,278,10.8875,0.2356625
2020-01-22T17:20:00Z,2020-01-22T17:10:00Z,PT10M,2.4,272,10.9,0.2297
2020-01-22T17:30:00Z,2020-01-22T17:20:00Z,PT10M,2.5,285,11.40625,0.24421875
2020-01-22T17:40:00Z,2020-01-22T17:30:00Z,PT10M,2.7,276,11.325,0.234975
2020-01-22T17:50:00Z,2020-01-22T17:40:00Z,PT10M,2.8,269,11.20625,0.22761875
2020-01-22T18:00:00Z,2020-01-22T17:50:00Z,PT10M,3,270,11.4375,0.2293125
2020-01-22T18:10:00Z,2020-01-22T18:00:00Z,PT10M,3.1,265,11.38125,0.22414375
2020-01-22T18:20:00Z,2020-01-22T18:10:00Z,PT10M,3.2,249,10.98125,0.20694375
2020-01-22T18:30:00Z,2020-01-22T18:20:00Z,PT10M,3.3,245,10.95625,0.20286875
2020-01-22T18:40:00Z,2020-01-22T18:30:00Z,PT10M,3.4,257,11.43125,0.21629375
2020-01-22T18:50:00Z,2020-01-22T18:40:00Z,PT10M,3.5,294,12.6875,0.2570625
2020-01-22T19:00:00Z,2020-01-22T18:50:00Z,PT10M,3.6,351,14.56875,0.31970625
2020-01-22T19:10:00Z,2020-01-22T19:00:00Z,PT10M,3.7,367,15.16875,0.33750625
2020-01-22T19:20:00Z,2020-01-22T19:10:00Z,PT10M,3.8,330,14.1125,0.2973375
2020-01-22T19:30:00Z,2020-01-22T19:20:00Z,PT10M,3.9,279,12.61875,0.24185625
2020-01-22T19:40:00Z,2020-01-22T19:30:00Z,PT10M,4.1,261,12.25625,0.22276875
2020-01-22T19:50:00Z,2020-01-22T19:40:00Z,PT10M,4.2,250,12.0125,0.2110375
2020-01-22T20:00:00Z,2020-01-22T19:50:00Z,PT10M,4.3,237,11.70625,0.19711875
2020-01-22T20:10:00Z,2020-01-22T20:00:00Z,PT10M,4.5,224,11.5,0.1835
2020-01-22T20:20:00Z,2020-01-22T20:10:00Z,PT10M,4.6,198,10.7875,0.1553625
2020-01-22T20:30:00Z,2020-01-22T20:20:00Z,PT10M,4.7,173,10.10625,0.12831875
2020-01-22T20:40:00Z,2020-01-22T20:30:00Z,PT10M,4.8,158,9.7375,0.1122125
2020-01-22T20:50:00Z,2020-01-22T20:40:00Z,PT10M,4.9,150,9.5875,0.1037625
2020-01-22T21:00:00Z,2020-01-22T20:50:00Z,PT10M,5,123,8.84375,0.07453125
2020-01-22T21:10:00Z,2020-01-22T21:00:00Z,PT10M,5,97,8.03125,0.04609375
2020-01-22T21:20:00Z,2020-01-22T21:10:00Z,PT10M,4.8,91,7.64375,0.03893125
2020-01-22T21:30:00Z,2020-01-22T21:20:00Z,PT10M,4.6,74,6.9125,0.0197375
2020-01-22T21:40:00Z,2020-01-22T21:30:00Z,PT10M,4.5,66,6.5625,0.0106875
2020-01-22T21:50:00Z,2020-01-22T21:40:00Z,PT10M,4.3,59,6.14375,0.00243125
2020-01-22T22:00:00Z,2020-01-22T21:50:00Z,PT10M,4.1,57,5.88125,0
2020-01-22T22:10:00Z,2020-01-22T22:00:00Z,PT10M,4,53,5.65625,0
2020-01-22T22:20:00Z,2020-01-22T22:10:00Z,PT10M,4,43,5.34375,0
2020-01-22T22:30:00Z,2020-01-22T22:20:00Z,PT10M,4,34,5.0625,0
2020-01-22T22:40:00Z,2020-01-22T22:30:00Z,PT10M,4.1,23,4.81875,0
2020-01-22T22:50:00Z,2020-01-22T22:40:00Z,PT10M,4.1,8,4.35,0
2020-01-22T23:00:00Z,2020-01-22T22:50:00Z,PT10M,4.1,1,4.13125,0
2020-01-22T23:10:00Z,2020-01-22T23:00:00Z,PT10M,4.1,0,4.1,0
2020-01-22T23:20:00Z,2020-01-22T23:10:00Z,PT10M,4,0,4,0
2020-01-22T23:30:00Z,2020-01-22T23:20:00Z,PT10M,3.9,0,3.9,0
2020-01-22T23:40:00Z,2020-01-22T23:30:00Z,PT10M,3.9,0,3.9,0
2020-01-22T23:50:00Z,2020-01-22T23:40:00Z,PT10M,3.8,0,3.8,0
2020-01-23T00:00:00Z,2020-01-22T23:50:00Z,PT10M,3.7,0,3.7,0
2020-01-23T00:10:00Z,2020-01-23T00:00:00Z,PT10M,3.7,0,3.7,0
2020-01-23T00:20:00Z,2020-01-23T00:10:00Z,PT10M,3.6,0,3.6,0
2020-01-23T00:30:00Z,2020-01-23T00:20:00Z,PT10M,3.5,0,3.5,0
2020-01-23T00:40:00Z,2020-01-23T00:30:00Z,PT10M,3.4,0,3.4,0
2020-01-23T00:50:00Z,2020-01-23T00:40:00Z,PT10M,3.3,0,3.3,0
2020-01-23T01:00:00Z,2020-01-23T00:50:00Z,PT10M,3.2,0,3.2,0
2020-01-23T01:10:00Z,2020-01-23T01:00:00Z,PT10M,3.1,0,3.1,0
2020-01-23T01:20:00Z,2020-01-23T01:10:00Z,PT10M,3,0,3,0
2020-01-23T01:30:00Z,2020-01-23T01:20:00Z,PT10M,2.9,0,2.9,0
2020-01-23T01:40:00Z,2020-01-23T01:30:00Z,PT10M,2.8,0,2.8,0
2020-01-23T01:50:00Z,2020-01-23T01:40:00Z,PT10M,2.7,0,2.7,0
2020-01-23T02:00:00Z,2020-01-23T01:50:00Z,PT10M,2.6,0,2.6,0
2020-01-23T02:10:00Z,2020-01-23T02:00:00Z,PT10M,2.5,0,2.5,0
2020-01-23T02:20:00Z,2020-01-23T02:10:00Z,PT10M,2.5,0,2.5,0
2020-01-23T02:30:00Z,2020-01-23T02:20:00Z,PT10M,2.5,0,2.5,0
2020-01-23T02:40:00Z,2020-01-23T02:30:00Z,PT10M,2.5,0,2.5,0
2020-01-23T02:50:00Z,2020-01-23T02:40:00Z,PT10M,2.5,0,2.5,0
2020-01-23T03:00:00Z,2020-01-23T02:50:00Z,PT10M,2.5,0,2.5,0
2020-01-23T03:10:00Z,2020-01-23T03:00:00Z,PT10M,2.5,0,2.5,0
2020-01-23T03:20:00Z,2020-01-23T03:10:00Z,PT10M,2.4,0,2.4,0
2020-01-23T03:30:00Z,2020-01-23T03:20:00Z,PT10M,2.4,0,2.4,0
2020-01-23T03:40:00Z,2020-01-23T03:30:00Z,PT10M,2.4,0,2.4,0
2020-01-23T03:50:00Z,2020-01-23T03:40:00Z,PT10M,2.4,0,2.4,0
2020-01-23T04:00:00Z,2020-01-23T03:50:00Z,PT10M,2.3,0,2.3,0
2020-01-23T04:10:00Z,2020-01-23T04:00:00Z,PT10M,2.3,0,2.3,0
2020-01-23T04:20:00Z,2020-01-23T04:10:00Z,PT10M,2.3,0,2.3,0
2020-01-23T04:30:00Z,2020-01-23T04:20:00Z,PT10M,2.3,0,2.3,0
2020-01-23T04:40:00Z,2020-01-23T04:30:00Z,PT10M,2.4,0,2.4,0
2020-01-23T04:50:00Z,2020-01-23T04:40:00Z,PT10M,2.4,0,2.4,0
2020-01-23T05:00:00Z,2020-01-23T04:50:00Z,PT10M,2.4,0,2.4,0
2020-01-23T05:10:00Z,2020-01-23T05:00:00Z,PT10M,2.4,0,2.4,0
2020-01-23T05:20:00Z,2020-01-23T05:10:00Z,PT10M,2.4,0,2.4,0
2020-01-23T05:30:00Z,2020-01-23T05:20:00Z,PT10M,2.4,0,2.4,0
2020-01-23T05:40:00Z,2020-01-23T05:30:00Z,PT10M,2.4,0,2.4,0
2020-01-23T05:50:00Z,2020-01-23T05:40:00Z,PT10M,2.4,0,2.4,0
2020-01-23T06:00:00Z,2020-01-23T05:50:00Z,PT10M,2.4,0,2.4,0
2020-01-23T06:10:00Z,2020-01-23T06:00:00Z,PT10M,2.4,0,2.4,0
2020-01-23T06:20:00Z,2020-01-23T06:10:00Z,PT10M,2.4,0,2.4,0
2020-01-23T06:30:00Z,2020-01-23T06:20:00Z,PT10M,2.4,0,2.4,0
2020-01-23T06:40:00Z,2020-01-23T06:30:00Z,PT10M,2.4,0,2.4,0
2020-01-23T06:50:00Z,2020-01-23T06:40:00Z,PT10M,2.4,0,2.4,0
2020-01-23T07:00:00Z,2020-01-23T06:50:00Z,PT10M,2.4,0,2.4,0
2020-01-23T07:10:00Z,2020-01-23T07:00:00Z,PT10M,2.4,0,2.4,0
2020-01-23T07:20:00Z,2020-01-23T07:10:00Z,PT10M,2.4,0,2.4,0
2020-01-23T07:30:00Z,2020-01-23T07:20:00Z,PT10M,2.4,0,2.4,0
2020-01-23T07:40:00Z,2020-01-23T07:30:00Z,PT10M,2.3,0,2.3,0
2020-01-23T07:50:00Z,2020-01-23T07:40:00Z,PT10M,2.3,0,2.3,0
2020-01-23T08:00:00Z,2020-01-23T07:50:00Z,PT10M,2.3,0,2.3,0
2020-01-23T08:10:00Z,2020-01-23T08:00:00Z,PT10M,2.3,0,2.3,0
2020-01-23T08:20:00Z,2020-01-23T08:10:00Z,PT10M,2.3,0,2.3,0
2020-01-23T08:30:00Z,2020-01-23T08:20:00Z,PT10M,2.3,0,2.3,0
2020-01-23T08:40:00Z,2020-01-23T08:30:00Z,PT10M,2.3,0,2.3,0
2020-01-23T08:50:00Z,2020-01-23T08:40:00Z,PT10M,2.3,0,2.3,0
2020-01-23T09:00:00Z,2020-01-23T08:50:00Z,PT10M,2.3,0,2.3,0
2020-01-23T09:10:00Z,2020-01-23T09:00:00Z,PT10M,2.3,0,2.3,0
2020-01-23T09:20:00Z,2020-01-23T09:10:00Z,PT10M,2.3,0,2.3,0
2020-01-23T09:30:00Z,2020-01-23T09:20:00Z,PT10M,2.3,0,2.3,0
2020-01-23T09:40:00Z,2020-01-23T09:30:00Z,PT10M,2.4,0,2.4,0
2020-01-23T09:50:00Z,2020-01-23T09:40:00Z,PT10M,2.4,0,2.4,0
2020-01-23T10:00:00Z,2020-01-23T09:50:00Z,PT10M,2.4,0,2.4,0
2020-01-23T10:10:00Z,2020-01-23T10:00:00Z,PT10M,2.4,0,2.4,0
2020-01-23T10:20:00Z,2020-01-23T10:10:00Z,PT10M,2.4,0,2.4,0
2020-01-23T10:30:00Z,2020-01-23T10:20:00Z,PT10M,2.4,0,2.4,0
2020-01-23T10:40:00Z,2020-01-23T10:30:00Z,PT10M,2.4,0,2.4,0
2020-01-23T10:50:00Z,2020-01-23T10:40:00Z,PT10M,2.4,0,2.4,0
2020-01-23T11:00:00Z,2020-01-23T10:50:00Z,PT10M,2.4,0,2.4,0
2020-01-23T11:10:00Z,2020-01-23T11:00:00Z,PT10M,2.4,0,2.4,0
2020-01-23T11:20:00Z,2020-01-23T11:10:00Z,PT10M,2.4,0,2.4,0
2020-01-23T11:30:00Z,2020-01-23T11:20:00Z,PT10M,2.4,0,2.4,0
2020-01-23T11:40:00Z,2020-01-23T11:30:00Z,PT10M,2.5,0,2.5,0
2020-01-23T11:50:00Z,2020-01-23T11:40:00Z,PT10M,2.5,0,2.5,0
2020-01-23T12:00:00Z,2020-01-23T11:50:00Z,PT10M,2.5,0,2.5,0
2020-01-23T12:10:00Z,2020-01-23T12:00:00Z,PT10M,2.5,0,2.5,0
2020-01-23T12:20:00Z,2020-01-23T12:10:00Z,PT10M,2.6,0,2.6,0
2020-01-23T12:30:00Z,2020-01-23T12:20:00Z,PT10M,2.7,0,2.7,0
2020-01-23T12:40:00Z,2020-01-23T12:30:00Z,PT10M,2.8,0,2.8,0
2020-01-23T12:50:00Z,2020-01-23T12:40:00Z,PT10M,2.9,0,2.9,0
2020-01-23T13:00:00Z,2020-01-23T12:50:00Z,PT10M,3,0,3,0
2020-01-23T13:10:00Z,2020-01-23T13:00:00Z,PT10M,3,1,3.03125,0
